DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2016.01.06-16.29.30, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.738118ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_10, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_4A__C65126F8420E62B7B09041A168FBC29EE2652E09, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=36409 bytes, Retrieved=true, Duration=0.073981ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_11, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B40300C148ACE302C__0182E0F84FB20D0EF55A2C735EA37FB96063DB52, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=1309 bytes, Retrieved=true, Duration=0.070561ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_12, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B40300C148ACE302C10B02B68CF41F0__5FDEC8BC479BB1944D9EFBCF74615B58548CA377, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=12030 bytes, Retrieved=true, Duration=0.076979ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B19E8D43472CA8B277E8CCA8993996A__878CA4B0813C95120A256C74CF1AC98FA54BEF64, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=160312 bytes, Retrieved=true, Duration=0.194579ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__CA89507B8D820F4BC2690ECA204279B9555C9728, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=0.094935ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_12, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__4CE82FE331674843D9D63FF6A48098076A341066, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.026517ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_13, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__E2E37627513408BF1569A25F4D84185B4CD2360C, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.029508ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_14, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__075E02065A5353E35623093DF43D23E005525A14, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.044048ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_15, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__757395CD4BEBCAA3704D2DFD62AF92D69A63345C, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.044905ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_16, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_565E0359430950FA252A118AF8521636___AFD2E7B6C000DBB57C3C2251719C132A8B58702E, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=6591 bytes, Retrieved=true, Duration=0.074841ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_17, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_565E0359430950FA252A118AF8521636___018F4075D3397499A38D84DACDCE819C495D7211, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.029936ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_18, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_565E0359430950FA252A118AF8521636___1978717988CE205C32B2214CC1D518693DF7C4D6, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.025231ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_19, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__FBBDD204E59CC3E3C9749161169905E65779DA9A, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.076979ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_20, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__A862D430A5BD3851806098886F46A0DB4C02712D, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.047043ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_21, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__5D8E67CBA0F04E790BD64833DFE9997DDB1D33F0, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.030790ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_22, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__D3B9066E064FF8485C582FA787D958A7AE111964, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.033785ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_13, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufDAB81C28__16747BAB7773CD8447CFE1E2C4A42C3675E8564A, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=43977 bytes, Retrieved=true, Duration=0.102211ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_14, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufCE894242__C0118808F184FFB83D79AD9AB11575B821F7BE15, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=94560 bytes, Retrieved=true, Duration=0.151388ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_15, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD9DB04D0__8C735E221A869B92BEE039699E78B506A39A8D22, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=45844 bytes, Retrieved=true, Duration=0.057735ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_16, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD223CF75__23E99E83774251E57C2B3F99B833103F99DBF08E, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=3312989 bytes, Retrieved=true, Duration=2.469670ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_17, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF713CDE7__E9A2C5C1CFC2A5AD4884F913AB04EDAB24BDC910, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=16964 bytes, Retrieved=true, Duration=0.085529ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_18, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__20D212F4F3AD985B0B6845A8863BA6E6A0E56756, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=294258 bytes, Retrieved=true, Duration=0.224087ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_19, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_3FD539AA458F856A3__F618B7E6C48CC98092FA9B0D247B06E9A1B38043, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.069708ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__5AB65D05EF596D533648DE0108FEE2C7BA407CF7, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.102211ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_24, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__01321D8B21E5D0A85EC48E21B3D8F7F19D06DE93, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.031646ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_25, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__AD1BC94ECBBDFD5E670CBBCE622C4859BC9C723F, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.039343ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_26, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__C4DE7BF8DB51CEE3D64DD74C78B110CB4BE17EF9, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.029508ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_20, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8BB574F5__C3FC2F8811CE9ED436A86468E6CC394CAB3C9517, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=150938 bytes, Retrieved=true, Duration=0.180893ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_RGBA16F_B138149959E96AA845BD6F4F24B92__69C7B3FD61BE1801E932D86FDC33A033B3526738, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=16777840 bytes, Retrieved=true, Duration=12.099884ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_28, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__4D92A2B66FAECA41CE73614053410F50678BE24C, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=3860 bytes, Retrieved=true, Duration=0.069708ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_29, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__90EFA7DE31645D920A0D41E6D0BD39DDA2F4F975, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.026088ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_30, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__C6A8F34D0900A3DD1534E03772A62CDF3492E40E, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.029933ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__E97FF2F2AD81D9F76D10FBE62D6E3756C8739EBA, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.088952ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_32, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__3A8B6C1001F620AEC0F45773321B605B37FC4EDE, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.025660ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_33, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__7144404E8C592DBD7627E9018FE2266E690ED585, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.079542ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_34, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__D3700974D50EA87D5E3249AED5EDB9E1535174B2, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.039343ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_35, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__069D3F4DDCBAF8D4C2BDDCE93FB6D6AF2A92E6F8, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.029936ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_21, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBFAE0D7B__B759079FB55DF8F6449DF9692991118956E5A078, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=36514 bytes, Retrieved=true, Duration=0.094511ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_22, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf5F2C2EFB__CBBD563C059A423E5DB2A80A9CD18CD59BC2987C, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=263217 bytes, Retrieved=true, Duration=0.128724ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_36, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3E9DD153456FBFC774C1B0A118D3BFA__026BD0D5597652AED9C7644143EE6AB59FB39BB5, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.063721ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_37, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3E9DD153456FBFC774C1B0A118D3BFA__BCAC7ABACC5B5D4A6DC129FB4BB94D4A3E089E06, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.022240ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1094F7934F97B6F724061B90C19A8E55_38, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3E9DD153456FBFC774C1B0A118D3BFA__D20BFAB030FB8CFC04A0587A92BEDA874205D3CA, StartTime=2016.01.06-16.29.31, HierarchicalDDC, Duration=0.028227ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_23, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8F297B2A__70754E99976040C88B63C64F178F6AE443471B6F, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=54458 bytes, Retrieved=true, Duration=0.069708ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
DDCTransactionId1D7F65204F446014C8C1EFB40DD8C77F_24, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_E2__BC62E17FCDB254C13A491B8009DB49ADB496A2E9, StartTime=2016.01.06-16.29.31, HierarchicalDDC, DataSize=4845 bytes, Retrieved=true, Duration=0.065856ms, RunGuid=RunID413328EC40EC41F153389EB5D2F08E6C
